Timestamp,Tweet Text,Gender,Account,Latitude,Longitude,#NAME?,#NAME?,Language,Tension,Numeric Tension
24/02/2016 14:17,"RT @KatyinIndy: We waited for McCain to knock out Obama, we waited for Romney to knock out Obama.... @TEDCRUZ MUST KNOCK OUT TRUMP!! https:…",UNKNOWN,ms1brinker,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,"RT @Lrihendry: Folks, the entire purpose of Rubio and Cruz's campaigns is to stop #Trump, NOT earn your vote! WAKE UP! #Trump2016",MALE,TfroshTom,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,"RT @westerosorg: Was dubious when I first heard about this, but it's actually quite clever: Donald #Trump in #GameOfThrones: https://t.co/G…",UNKNOWN,AngryGoTFan,0,0,1,-2,EN,IRRELEVANT,0
24/02/2016 14:17,Showing its losing hand https://t.co/AC8YdG7ITg #news #viral #Obama #GoldOutofHiding #Cruz #Trump #islam #IslamicState #Islamophobia,UNKNOWN,defendressofsan,0,0,1,-3,EN,IRRELEVANT,0
24/02/2016 14:17,RT @PattonDivision: Even the reporting on the #NVcaucus seemed to follow this new plan by MSM &amp; GOPe to stop #Trump. #Trump2016 https://t.c…,UNKNOWN,ZuzzBuzzman,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:17,"RT @brazilcarnival: #Trump2016 Hillary won Nevada with 6,316 votes. #Trump won Nevada with 34,531 votes. #America has finally woken up! htt…",UNKNOWN,CALA_1111,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,RT @Lp_Maryana: So #Trump won #NVcaucus by #VoterFraud &amp; #bullying. Kind of reminds you of how dead people got #Obama elected. Doesn't it? …,MALE,Dserayes,0,0,2,-3,EN,IRRELEVANT,0
24/02/2016 14:17,#Trump won #Nevadacaucus with more single votes than all 2012 #GOP caucus votes combined. #TrumpTrain @realDonaldTrump,FEMALE,jnjsmom,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:17,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,UNKNOWN,HaloOneForTrump,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:17,Ron Paul: I wouldn't support Trump as GOP nominee - #Trump #tcot  https://t.co/jgjE1RAWe9,MALE,derekdob,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:17,This election is turning into a pure shit show. #Trump #Carson #Hillary.,FEMALE,nmspann79,0,0,1,-2,EN,TENSION,2
